Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-nnh1,counterbalance-yw81,randomiser-rl3q,counterbalance-oqb7,counterbalance-3hrr,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: stimuli,Spreadsheet: answer,Spreadsheet: condition,Spreadsheet: set,Spreadsheet: item,Spreadsheet: Freq,Spreadsheet: trial,Spreadsheet: block,Manipulation: Spreadsheet
379,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,79,trial,Screen 7,ru9xsg,3,response,acceptable,49.93699999988894,33.32600000000093,49.93699999988894,49.93699999988894,33.32600000000093,49.93699999988894,1,49.93699999988894,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,kisələr.mp3,acceptable,Gramm.Simple,critical,kisələr,28,18,2,
380,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,80,trial,Screen 1,mm8vqg,1,continue,,566.7329999999783,566.7329999999783,566.7329999999783,566.7329999999783,566.7329999999783,566.7329999999783,1,566.7329999999783,0,0,,Fixation Timing,Fixation,1,object-17,trial,dötiç.mp3,unacceptable,SynViol.Num,critical,dörd iç,1673,65,2,
381,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,80,trial,Screen 2,iz63v2,2,info,audio started,6.5879999997559935,0,6.5879999997559935,6.5879999997559935,0,6.5879999997559935,0,6.5879999997559935,0,0,,Audio Clip,Audio,1,object-44,trial,dötiç.mp3,unacceptable,SynViol.Num,critical,dörd iç,1673,65,2,
382,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,80,trial,Screen 2,iz63v2,2,continue,,810.4330000001064,799.8630000000121,810.4330000001064,810.4330000001064,799.8630000000121,810.4330000001064,0,810.4330000001064,0,0,,Audio Clip,Audio,1,object-44,trial,dötiç.mp3,unacceptable,SynViol.Num,critical,dörd iç,1673,65,2,
383,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,80,trial,Screen 7,ru9xsg,3,response,unacceptable,1052.1399999995192,1049.4180000000051,1052.1399999995192,1052.1399999995192,1049.4180000000051,1052.1399999995192,1,1052.1399999995192,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,dötiç.mp3,unacceptable,SynViol.Num,critical,dörd iç,1673,65,2,
384,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,81,trial,Screen 1,mm8vqg,1,continue,,566.9259999999776,566.9259999999776,566.9259999999776,566.9259999999776,566.9259999999776,566.9259999999776,1,566.9259999999776,0,0,,Fixation Timing,Fixation,1,object-17,trial,boğdw.mp3,unacceptable,HarmViol,critical,boğdɯ,64,165,2,
385,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,81,trial,Screen 2,iz63v2,2,info,audio started,10.855999999650521,0,10.855999999650521,10.855999999650521,0,10.855999999650521,0,10.855999999650521,0,0,,Audio Clip,Audio,1,object-44,trial,boğdw.mp3,unacceptable,HarmViol,critical,boğdɯ,64,165,2,
386,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,81,trial,Screen 2,iz63v2,2,continue,,848.7659999998286,833.5770000000193,848.7659999998286,848.7659999998286,833.5770000000193,848.7659999998286,0,848.7659999998286,0,0,,Audio Clip,Audio,1,object-44,trial,boğdw.mp3,unacceptable,HarmViol,critical,boğdɯ,64,165,2,
387,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,81,trial,Screen 7,ru9xsg,3,response,acceptable,16.668000000005122,0,16.668000000005122,16.668000000005122,0,16.668000000005122,0,16.668000000005122,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,boğdw.mp3,unacceptable,HarmViol,critical,boğdɯ,64,165,2,
388,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,82,trial,Screen 1,mm8vqg,1,continue,,499.433,499.433,499.433,499.433,499.433,499.433,1,499.433,0,0,,Fixation Timing,Fixation,1,object-17,trial,burdi.mp3,unacceptable,HarmViol,critical,burdi,10,167,2,
389,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,82,trial,Screen 2,iz63v2,2,info,audio started,6.975999999733176,0,6.975999999733176,6.975999999733176,0,6.975999999733176,0,6.975999999733176,0,0,,Audio Clip,Audio,1,object-44,trial,burdi.mp3,unacceptable,HarmViol,critical,burdi,10,167,2,
390,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,82,trial,Screen 2,iz63v2,2,continue,,842.7459999994026,833.6659999999974,842.7459999994026,842.7459999994026,833.6659999999974,842.7459999994026,0,842.7459999994026,0,0,,Audio Clip,Audio,1,object-44,trial,burdi.mp3,unacceptable,HarmViol,critical,burdi,10,167,2,
391,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,82,trial,Screen 7,ru9xsg,3,response,acceptable,158.5949999994773,149.94899999999325,158.5949999994773,158.5949999994773,149.94899999999325,158.5949999994773,0,158.5949999994773,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,burdi.mp3,unacceptable,HarmViol,critical,burdi,10,167,2,
392,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,83,trial,Screen 1,mm8vqg,1,continue,,566.4010000000126,566.4010000000126,566.4010000000126,566.4010000000126,566.4010000000126,566.4010000000126,1,566.4010000000126,0,0,,Fixation Timing,Fixation,1,object-17,trial,beşyuvalar.mp3,unacceptable,SemViol,critical,beş yuvalar,44,99,2,
393,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,83,trial,Screen 2,iz63v2,2,info,audio started,7.869999999646097,0,7.869999999646097,7.869999999646097,0,7.869999999646097,0,7.869999999646097,0,0,,Audio Clip,Audio,1,object-44,trial,beşyuvalar.mp3,unacceptable,SemViol,critical,beş yuvalar,44,99,2,
394,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,83,trial,Screen 2,iz63v2,2,continue,,1059.7350000000151,1049.9320000000007,1059.7350000000151,1059.7350000000151,1049.9320000000007,1059.7350000000151,0,1059.7350000000151,0,0,,Audio Clip,Audio,1,object-44,trial,beşyuvalar.mp3,unacceptable,SemViol,critical,beş yuvalar,44,99,2,
395,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,83,trial,Screen 7,ru9xsg,3,response,unacceptable,448.76799999937066,433.1499999999942,448.76799999937066,448.76799999937066,433.1499999999942,448.76799999937066,1,448.76799999937066,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,beşyuvalar.mp3,unacceptable,SemViol,critical,beş yuvalar,44,99,2,
396,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,84,trial,Screen 1,mm8vqg,1,continue,,566.805,566.805,566.805,566.805,566.805,566.805,1,566.805,0,0,,Fixation Timing,Fixation,1,object-17,trial,dedu.mp3,unacceptable,HarmViol,critical,dedu,"28,291",158,2,
397,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,84,trial,Screen 2,iz63v2,2,info,audio started,8.188,0,8.188,8.188,0,8.188,0,8.188,0,0,,Audio Clip,Audio,1,object-44,trial,dedu.mp3,unacceptable,HarmViol,critical,dedu,"28,291",158,2,
398,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,84,trial,Screen 2,iz63v2,2,continue,,687.4179999998596,683.1100000000151,687.4179999998596,687.4179999998596,683.1100000000151,687.4179999998596,0,687.4179999998596,0,0,,Audio Clip,Audio,1,object-44,trial,dedu.mp3,unacceptable,HarmViol,critical,dedu,"28,291",158,2,
399,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,84,trial,Screen 7,ru9xsg,3,response,acceptable,366.29299999939394,350.05299999998533,366.29299999939394,366.29299999939394,350.05299999998533,366.29299999939394,0,366.29299999939394,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,dedu.mp3,unacceptable,HarmViol,critical,dedu,"28,291",158,2,
400,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,85,trial,Screen 1,mm8vqg,1,continue,,566.6849999999977,566.6849999999977,566.6849999999977,566.6849999999977,566.6849999999977,566.6849999999977,1,566.6849999999977,0,0,,Fixation Timing,Fixation,1,object-17,trial,gizletdy.mp3,unacceptable,HarmViol,critical,gizletdy,60,164,2,
401,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,85,trial,Screen 2,iz63v2,2,info,audio started,10.809999999939464,0,10.809999999939464,10.809999999939464,0,10.809999999939464,0,10.809999999939464,0,0,,Audio Clip,Audio,1,object-44,trial,gizletdy.mp3,unacceptable,HarmViol,critical,gizletdy,60,164,2,
402,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,85,trial,Screen 2,iz63v2,2,continue,,982.1450000001059,966.2980000000098,982.1450000001059,982.1450000001059,966.2980000000098,982.1450000001059,0,982.1450000001059,0,0,,Audio Clip,Audio,1,object-44,trial,gizletdy.mp3,unacceptable,HarmViol,critical,gizletdy,60,164,2,
403,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,85,trial,Screen 7,ru9xsg,3,response,acceptable,16.661999999982072,0,16.661999999982072,16.661999999982072,0,16.661999999982072,0,16.661999999982072,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,gizletdy.mp3,unacceptable,HarmViol,critical,gizletdy,60,164,2,
404,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,86,trial,Screen 1,mm8vqg,1,continue,,566.8310000000056,566.8310000000056,566.8310000000056,566.8310000000056,566.8310000000056,566.8310000000056,1,566.8310000000056,0,0,,Fixation Timing,Fixation,1,object-17,trial,beşsat.mp3,unacceptable,SynViol.Num,critical,beş sat,224,51,2,
405,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,86,trial,Screen 2,iz63v2,2,info,audio started,10.175999999395572,0,10.175999999395572,10.175999999395572,0,10.175999999395572,0,10.175999999395572,0,0,,Audio Clip,Audio,1,object-44,trial,beşsat.mp3,unacceptable,SynViol.Num,critical,beş sat,224,51,2,
406,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,86,trial,Screen 2,iz63v2,2,continue,,914.4359999996377,899.7090000000026,914.4359999996377,914.4359999996377,899.7090000000026,914.4359999996377,0,914.4359999996377,0,0,,Audio Clip,Audio,1,object-44,trial,beşsat.mp3,unacceptable,SynViol.Num,critical,beş sat,224,51,2,
407,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,86,trial,Screen 7,ru9xsg,3,response,acceptable,400.06699999945704,383.47299999999814,400.06699999945704,400.06699999945704,383.47299999999814,400.06699999945704,0,400.06699999945704,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,beşsat.mp3,unacceptable,SynViol.Num,critical,beş sat,224,51,2,
408,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,87,trial,Screen 1,mm8vqg,1,continue,,566.6430000000109,566.6430000000109,566.6430000000109,566.6430000000109,566.6430000000109,566.6430000000109,1,566.6430000000109,0,0,,Fixation Timing,Fixation,1,object-17,trial,üçmeyvələr.mp3,unacceptable,SemViol,critical,üç meyvələr,472,112,2,
409,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,87,trial,Screen 2,iz63v2,2,info,audio started,8.690999999846099,0,8.690999999846099,8.690999999846099,0,8.690999999846099,0,8.690999999846099,0,0,,Audio Clip,Audio,1,object-44,trial,üçmeyvələr.mp3,unacceptable,SemViol,critical,üç meyvələr,472,112,2,
410,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,87,trial,Screen 2,iz63v2,2,continue,,1072.1409999994794,1066.3619999999937,1072.1409999994794,1072.1409999994794,1066.3619999999937,1072.1409999994794,0,1072.1409999994794,0,0,,Audio Clip,Audio,1,object-44,trial,üçmeyvələr.mp3,unacceptable,SemViol,critical,üç meyvələr,472,112,2,
411,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,87,trial,Screen 7,ru9xsg,3,response,acceptable,366.51500000001397,349.8530000000028,366.51500000001397,366.51500000001397,349.8530000000028,366.51500000001397,0,366.51500000001397,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,üçmeyvələr.mp3,unacceptable,SemViol,critical,üç meyvələr,472,112,2,
412,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,88,trial,Screen 1,mm8vqg,1,continue,,500.125,500.125,500.125,500.125,500.125,500.125,1,500.125,0,0,,Fixation Timing,Fixation,1,object-17,trial,beşqoşul.mp3,unacceptable,SynViol.Num,critical,beş qoşul,70,60,2,
413,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,88,trial,Screen 2,iz63v2,2,info,audio started,7.800999999366468,0,7.800999999366468,7.800999999366468,0,7.800999999366468,0,7.800999999366468,0,0,,Audio Clip,Audio,1,object-44,trial,beşqoşul.mp3,unacceptable,SynViol.Num,critical,beş qoşul,70,60,2,
414,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,88,trial,Screen 2,iz63v2,2,continue,,980.7909999995609,966.4100000000035,980.7909999995609,980.7909999995609,966.4100000000035,980.7909999995609,0,980.7909999995609,0,0,,Audio Clip,Audio,1,object-44,trial,beşqoşul.mp3,unacceptable,SynViol.Num,critical,beş qoşul,70,60,2,
415,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,88,trial,Screen 7,ru9xsg,3,response,acceptable,1025.4059999993478,1016.0389999999898,1025.4059999993478,1025.4059999993478,1016.0389999999898,1025.4059999993478,0,1025.4059999993478,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,beşqoşul.mp3,unacceptable,SynViol.Num,critical,beş qoşul,70,60,2,
416,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,89,trial,Screen 1,mm8vqg,1,continue,,567.4070000000065,567.4070000000065,567.4070000000065,567.4070000000065,567.4070000000065,567.4070000000065,1,567.4070000000065,0,0,,Fixation Timing,Fixation,1,object-17,trial,dötevlər.mp3,unacceptable,SemViol,critical,dörd evler,1872,98,2,
417,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,89,trial,Screen 2,iz63v2,2,info,audio started,7.025000000023283,0,7.025000000023283,7.025000000023283,0,7.025000000023283,0,7.025000000023283,0,0,,Audio Clip,Audio,1,object-44,trial,dötevlər.mp3,unacceptable,SemViol,critical,dörd evler,1872,98,2,
418,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,89,trial,Screen 2,iz63v2,2,continue,,865.9799999997485,849.7339999999967,865.9799999997485,865.9799999997485,849.7339999999967,865.9799999997485,0,865.9799999997485,0,0,,Audio Clip,Audio,1,object-44,trial,dötevlər.mp3,unacceptable,SemViol,critical,dörd evler,1872,98,2,
419,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,89,trial,Screen 7,ru9xsg,3,response,unacceptable,1188.131,1183.3519999999844,1188.131,1188.131,1183.3519999999844,1188.131,1,1188.131,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,dötevlər.mp3,unacceptable,SemViol,critical,dörd evler,1872,98,2,
420,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,90,trial,Screen 1,mm8vqg,1,continue,,566.3740000000107,566.3740000000107,566.3740000000107,566.3740000000107,566.3740000000107,566.3740000000107,1,566.3740000000107,0,0,,Fixation Timing,Fixation,1,object-17,trial,gəzdu.mp3,unacceptable,HarmViol,critical,gəzdu,162,146,2,
421,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,90,trial,Screen 2,iz63v2,2,info,audio started,7.604999999399297,0,7.604999999399297,7.604999999399297,0,7.604999999399297,0,7.604999999399297,0,0,,Audio Clip,Audio,1,object-44,trial,gəzdu.mp3,unacceptable,HarmViol,critical,gəzdu,162,146,2,
